Index,Company,Indicator,Category,IndicatorNr,IndicatorFam,isSubindicator,IndicatorSuffix,Score,Score_Adjusted,labelLong,description
2020,Google,F03a,F,3,F03,TRUE,a,74,79,Process for terms of service enforcement,Coming soon
2020,Google,F03b,F,3,F03,TRUE,b,86,NA,Advertising content rules and enforcement,Coming soon
2020,Google,F03c,F,3,F03,TRUE,c,60,NA,Advertising targeting rules and enforcement,Coming soon
2020,Google,F04,F,4,F04,FALSE,NA,16,NA,NA,NA
2020,Google,F04a,F,4,F04,TRUE,a,13,NA,Data about content restrictions to enforce terms of service,Coming soon
2020,Google,F04b,F,4,F04,TRUE,b,10,NA,Data about account restrictions to enforce terms of service,Coming soon
2020,Google,F04c,F,4,F04,TRUE,c,25,NA,Data about advertising content and ad targeting policy enforcement,Coming soon
2020,Google,F05,F,5,F05,FALSE,NA,83,83,NA,NA
2020,Google,F05a,F,5,F05,TRUE,a,100,100,Process for responding to government demands to restrict content or accounts,Coming soon
2020,Google,F05b,F,5,F05,TRUE,b,65,65,Process for responding to private requests for content or account restriction,Coming soon
2020,Google,F06,F,6,F06,FALSE,NA,82,82,Data about government demands to restrict content and accounts,Coming soon
2020,Google,F07,F,7,F07,FALSE,NA,20,20,Data about private requests for content or account restriction,Coming soon
2020,Google,F08,F,8,F08,FALSE,NA,40,40,User notification about content and account restriction,Coming soon
2020,Google,F09,F,9,F09,FALSE,NA,NA,NA,Network management (telecommunications companies),Coming soon
2020,Google,F10,F,10,F10,FALSE,NA,NA,NA,Network shutdown (telecommunications companies),Coming soon
2020,Google,F11,F,11,F11,FALSE,NA,75,75,Identity policy,Coming soon
2020,Google,F12,F,12,F12,FALSE,NA,30,NA,"Algorithmic content curation, recommendation, and/or ranking systems",Coming soon
2020,Google,F13,F,13,F13,FALSE,NA,0,NA,Automated software agents (“bots”),Coming soon
2020,Google,P01,P,1,P01,FALSE,NA,48,95,NA,NA
2020,Google,P01a,P,1,P01,TRUE,a,95,95,Access to privacy policies,Coming soon
2020,Google,P01b,P,1,P01,TRUE,b,0,NA,Access to algorithmic system development policies,Coming soon
2020,Google,P02,P,2,P02,FALSE,NA,24,48,NA,NA
2020,Google,P02a,P,2,P02,TRUE,a,48,48,Changes to privacy policies,Coming soon
2020,Google,P02b,P,2,P02,TRUE,b,0,NA,Changes to algorithmic system development policies,Coming soon
2020,Google,P03,P,3,P03,FALSE,NA,48,62,NA,NA
2020,Google,P03a,P,3,P03,TRUE,a,62,62,Collection of user information,Coming soon
2020,Google,P03b,P,3,P03,TRUE,b,33,NA,Inference of user information,Coming soon
2020,Google,P04,P,4,P04,FALSE,NA,47,47,Sharing of user information,Coming soon
2020,Google,P05,P,5,P05,FALSE,NA,50,63,"Purpose for collecting, inferring, and sharing user information",Coming soon
2020,Google,P06,P,6,P06,FALSE,NA,38,38,Retention of user informations,Coming soon
2020,Google,P07,P,7,P07,FALSE,NA,20,38,Users’ control over their own user information,Coming soon
2020,Google,P08,P,8,P08,FALSE,NA,56,72,Users’ access to their own user information,Coming soon
2020,Google,P09,P,9,P09,FALSE,NA,31,56,Collection of user information from third parties,Coming soon
2020,Google,P10,P,10,P10,FALSE,NA,60,60,NA,NA
2020,Google,P10a,P,10,P10,TRUE,a,100,100,Process for responding to government demands for user information,Coming soon
2020,Google,P10b,P,10,P10,TRUE,b,20,20,Process for responding to private requests for user information,Coming soon
2020,Google,P11,P,11,P11,FALSE,NA,38,38,NA,NA
2020,Google,P11a,P,11,P11,TRUE,a,75,75,Data about government requests for user information,Coming soon
2020,Google,P11b,P,11,P11,TRUE,b,0,0,Data about private requests for user information,Coming soon
2020,Google,P12,P,12,P12,FALSE,NA,67,67,User notification about third-party requests for user information,Coming soon
2020,Google,P13,P,13,P13,FALSE,NA,33,33,Security oversight,Coming soon
2020,Google,P14,P,14,P14,FALSE,NA,35,35,Addressing security vulnerabilities,Coming soon
2020,Google,P15,P,15,P15,FALSE,NA,0,0,Data breaches,Coming soon
2020,Google,P16,P,16,P16,FALSE,NA,65,65,Encryption of user communication and private content (digital platforms),Coming soon
2020,Google,P17,P,17,P17,FALSE,NA,100,100,Account Security (digital platforms),Coming soon
2020,Google,P18,P,18,P18,FALSE,NA,100,100,Inform and educate users about potential risks,Coming soon
2020,Kakao,G01,G,1,G01,FALSE,NA,67,75,Policy commitment,Coming soon
2020,Kakao,G02,G,2,G02,FALSE,NA,33,33,Governance and management oversight,Coming soon
2020,Kakao,G03,G,3,G03,FALSE,NA,50,50,Internal implementation,Coming soon
2020,Kakao,G04,G,4,G04,FALSE,NA,4,8,NA,NA
2020,Kakao,G04a,G,4,G04,TRUE,a,18,33,Impact assessment: Governments and regulations,Coming soon
2020,Kakao,G04b,G,4,G04,TRUE,b,0,0,Impact assessment: Processes for policy enforcement,Coming soon
2020,Kakao,G04c,G,4,G04,TRUE,c,0,0,Impact assessment: Targeted advertising,Coming soon
2020,Kakao,G04d,G,4,G04,TRUE,d,0,0,Impact assessment: Algorithmic systems,Coming soon
2020,Kakao,G04e,G,4,G04,TRUE,e,0,NA,Impact assessment: Zero-rating,Coming soon
2020,Kakao,G05,G,5,G05,FALSE,NA,50,100,Stakeholder engagement and accountability,Coming soon
2020,Kakao,G06,G,6,G06,FALSE,NA,29,40,NA,NA
2020,Kakao,G06a,G,6,G06,TRUE,a,40,40,Remedy,Coming soon
2020,Kakao,G06b,G,6,G06,TRUE,b,18,NA,Process for content moderation appeals,Coming soon
2020,Kakao,F01,F,1,F01,FALSE,NA,33,83,NA,NA
2020,Kakao,F01a,F,1,F01,TRUE,a,83,83,Access to terms of service,Coming soon
2020,Kakao,F01b,F,1,F01,TRUE,b,50,NA,Access to advertising content policies,Coming soon
2020,Kakao,F01c,F,1,F01,TRUE,c,0,NA,Access to advertising targeting policies,Coming soon
2020,Kakao,F01d,F,1,F01,TRUE,d,0,NA,Access to algorithmic system use policies,Coming soon
2020,Kakao,F02,F,2,F02,FALSE,NA,19,75,NA,NA
2020,Kakao,F02a,F,2,F02,TRUE,a,75,75,Changes to terms of service,Coming soon
2020,Kakao,F02b,F,2,F02,TRUE,b,0,NA,Changes to advertising content policies,Coming soon
2020,Kakao,F02c,F,2,F02,TRUE,c,0,NA,Changes to advertising targeting policies,Coming soon
2020,Kakao,F02d,F,2,F02,TRUE,d,0,NA,Changes to algorithmic system use policies,Coming soon
2020,Kakao,F03,F,3,F03,FALSE,NA,35,68,NA,NA
2020,Kakao,F03a,F,3,F03,TRUE,a,42,68,Process for terms of service enforcement,Coming soon
2020,Kakao,F03b,F,3,F03,TRUE,b,33,NA,Advertising content rules and enforcement,Coming soon
2020,Kakao,F03c,F,3,F03,TRUE,c,30,NA,Advertising targeting rules and enforcement,Coming soon
2020,Kakao,F04,F,4,F04,FALSE,NA,31,NA,NA,NA
2020,Kakao,F04a,F,4,F04,TRUE,a,42,NA,Data about content restrictions to enforce terms of service,Coming soon
2020,Kakao,F04b,F,4,F04,TRUE,b,50,NA,Data about account restrictions to enforce terms of service,Coming soon
2020,Kakao,F04c,F,4,F04,TRUE,c,0,NA,Data about advertising content and ad targeting policy enforcement,Coming soon
2020,Kakao,F05,F,5,F05,FALSE,NA,70,70,NA,NA
2020,Kakao,F05a,F,5,F05,TRUE,a,50,50,Process for responding to government demands to restrict content or accounts,Coming soon
2020,Kakao,F05b,F,5,F05,TRUE,b,90,90,Process for responding to private requests for content or account restriction,Coming soon
2020,Kakao,F06,F,6,F06,FALSE,NA,50,50,Data about government demands to restrict content and accounts,Coming soon
2020,Kakao,F07,F,7,F07,FALSE,NA,56,56,Data about private requests for content or account restriction,Coming soon
2020,Kakao,F08,F,8,F08,FALSE,NA,50,50,User notification about content and account restriction,Coming soon
2020,Kakao,F09,F,9,F09,FALSE,NA,NA,NA,Network management (telecommunications companies),Coming soon
2020,Kakao,F10,F,10,F10,FALSE,NA,NA,NA,Network shutdown (telecommunications companies),Coming soon
2020,Kakao,F11,F,11,F11,FALSE,NA,50,50,Identity policy,Coming soon
2020,Kakao,F12,F,12,F12,FALSE,NA,0,NA,"Algorithmic content curation, recommendation, and/or ranking systems",Coming soon
2020,Kakao,F13,F,13,F13,FALSE,NA,25,NA,Automated software agents (“bots”),Coming soon
2020,Kakao,P01,P,1,P01,FALSE,NA,50,100,NA,NA
2020,Kakao,P01a,P,1,P01,TRUE,a,100,100,Access to privacy policies,Coming soon
2020,Kakao,P01b,P,1,P01,TRUE,b,0,NA,Access to algorithmic system development policies,Coming soon
2020,Kakao,P02,P,2,P02,FALSE,NA,34,67,NA,NA
2020,Kakao,P02a,P,2,P02,TRUE,a,67,67,Changes to privacy policies,Coming soon
2020,Kakao,P02b,P,2,P02,TRUE,b,0,NA,Changes to algorithmic system development policies,Coming soon
2020,Kakao,P03,P,3,P03,FALSE,NA,42,83,NA,NA
2020,Kakao,P03a,P,3,P03,TRUE,a,83,83,Collection of user information,Coming soon
2020,Kakao,P03b,P,3,P03,TRUE,b,0,NA,Inference of user information,Coming soon
2020,Kakao,P04,P,4,P04,FALSE,NA,79,79,Sharing of user information,Coming soon
2020,Kakao,P05,P,5,P05,FALSE,NA,30,38,"Purpose for collecting, inferring, and sharing user information",Coming soon
2020,Kakao,P06,P,6,P06,FALSE,NA,33,33,Retention of user informations,Coming soon
2020,Kakao,P07,P,7,P07,FALSE,NA,19,38,Users’ control over their own user information,Coming soon
2020,Kakao,P08,P,8,P08,FALSE,NA,22,33,Users’ access to their own user information,Coming soon
2020,Kakao,P09,P,9,P09,FALSE,NA,0,0,Collection of user information from third parties,Coming soon
2020,Kakao,P10,P,10,P10,FALSE,NA,43,43,NA,NA
2020,Kakao,P10a,P,10,P10,TRUE,a,86,86,Process for responding to government demands for user information,Coming soon
2020,Kakao,P10b,P,10,P10,TRUE,b,0,0,Process for responding to private requests for user information,Coming soon
2020,Kakao,P11,P,11,P11,FALSE,NA,38,38,NA,NA
2020,Kakao,P11a,P,11,P11,TRUE,a,75,75,Data about government requests for user information,Coming soon
2020,Kakao,P11b,P,11,P11,TRUE,b,0,0,Data about private requests for user information,Coming soon
2020,Kakao,P12,P,12,P12,FALSE,NA,17,17,User notification about third-party requests for user information,Coming soon
2020,Kakao,P13,P,13,P13,FALSE,NA,100,100,Security oversight,Coming soon
2020,Kakao,P14,P,14,P14,FALSE,NA,17,17,Addressing security vulnerabilities,Coming soon
2020,Kakao,P15,P,15,P15,FALSE,NA,50,50,Data breaches,Coming soon
2020,Kakao,P16,P,16,P16,FALSE,NA,25,25,Encryption of user communication and private content (digital platforms),Coming soon
2020,Kakao,P17,P,17,P17,FALSE,NA,92,92,Account Security (digital platforms),Coming soon
2020,Kakao,P18,P,18,P18,FALSE,NA,100,100,Inform and educate users about potential risks,Coming soon
2020,MailRu,G01,G,1,G01,FALSE,NA,67,100,Policy commitment,Coming soon
2020,MailRu,G02,G,2,G02,FALSE,NA,17,17,Governance and management oversight,Coming soon
2020,MailRu,G03,G,3,G03,FALSE,NA,38,38,Internal implementation,Coming soon
2020,MailRu,G04,G,4,G04,FALSE,NA,0,0,NA,NA
2020,MailRu,G04a,G,4,G04,TRUE,a,0,0,Impact assessment: Governments and regulations,Coming soon
2020,MailRu,G04b,G,4,G04,TRUE,b,0,0,Impact assessment: Processes for policy enforcement,Coming soon
2020,MailRu,G04c,G,4,G04,TRUE,c,0,0,Impact assessment: Targeted advertising,Coming soon
2020,MailRu,G04d,G,4,G04,TRUE,d,0,0,Impact assessment: Algorithmic systems,Coming soon
2020,MailRu,G04e,G,4,G04,TRUE,e,NA,NA,Impact assessment: Zero-rating,Coming soon
2020,MailRu,G05,G,5,G05,FALSE,NA,0,0,Stakeholder engagement and accountability,Coming soon
2020,MailRu,G06,G,6,G06,FALSE,NA,19,33,NA,NA
2020,MailRu,G06a,G,6,G06,TRUE,a,33,33,Remedy,Coming soon
2020,MailRu,G06b,G,6,G06,TRUE,b,5,NA,Process for content moderation appeals,Coming soon
2020,MailRu,F01,F,1,F01,FALSE,NA,57,71,NA,NA
2020,MailRu,F01a,F,1,F01,TRUE,a,71,71,Access to terms of service,Coming soon
2020,MailRu,F01b,F,1,F01,TRUE,b,83,NA,Access to advertising content policies,Coming soon
2020,MailRu,F01c,F,1,F01,TRUE,c,75,NA,Access to advertising targeting policies,Coming soon
2020,MailRu,F01d,F,1,F01,TRUE,d,0,NA,Access to algorithmic system use policies,Coming soon
2020,MailRu,F02,F,2,F02,FALSE,NA,0,0,NA,NA
2020,MailRu,F02a,F,2,F02,TRUE,a,0,0,Changes to terms of service,Coming soon
2020,MailRu,F02b,F,2,F02,TRUE,b,0,NA,Changes to advertising content policies,Coming soon
2020,MailRu,F02c,F,2,F02,TRUE,c,0,NA,Changes to advertising targeting policies,Coming soon
2020,MailRu,F02d,F,2,F02,TRUE,d,0,NA,Changes to algorithmic system use policies,Coming soon
2020,MailRu,F03,F,3,F03,FALSE,NA,41,77,NA,NA
2020,MailRu,F03a,F,3,F03,TRUE,a,69,77,Process for terms of service enforcement,Coming soon
2020,MailRu,F03b,F,3,F03,TRUE,b,33,NA,Advertising content rules and enforcement,Coming soon
2020,MailRu,F03c,F,3,F03,TRUE,c,20,NA,Advertising targeting rules and enforcement,Coming soon
2020,MailRu,F04,F,4,F04,FALSE,NA,0,NA,NA,NA
2020,MailRu,F04a,F,4,F04,TRUE,a,0,NA,Data about content restrictions to enforce terms of service,Coming soon
2020,MailRu,F04b,F,4,F04,TRUE,b,0,NA,Data about account restrictions to enforce terms of service,Coming soon
2020,MailRu,F04c,F,4,F04,TRUE,c,0,NA,Data about advertising content and ad targeting policy enforcement,Coming soon
2020,MailRu,F05,F,5,F05,FALSE,NA,4,4,NA,NA
2020,MailRu,F05a,F,5,F05,TRUE,a,0,0,Process for responding to government demands to restrict content or accounts,Coming soon
2020,MailRu,F05b,F,5,F05,TRUE,b,7,7,Process for responding to private requests for content or account restriction,Coming soon
2020,MailRu,F06,F,6,F06,FALSE,NA,0,0,Data about government demands to restrict content and accounts,Coming soon
2020,MailRu,F07,F,7,F07,FALSE,NA,0,0,Data about private requests for content or account restriction,Coming soon
2020,MailRu,F08,F,8,F08,FALSE,NA,0,0,User notification about content and account restriction,Coming soon
2020,MailRu,F09,F,9,F09,FALSE,NA,NA,NA,Network management (telecommunications companies),Coming soon
2020,MailRu,F10,F,10,F10,FALSE,NA,NA,NA,Network shutdown (telecommunications companies),Coming soon
2020,MailRu,F11,F,11,F11,FALSE,NA,75,75,Identity policy,Coming soon
2020,MailRu,F12,F,12,F12,FALSE,NA,10,NA,"Algorithmic content curation, recommendation, and/or ranking systems",Coming soon
2020,MailRu,F13,F,13,F13,FALSE,NA,26,NA,Automated software agents (“bots”),Coming soon
2020,MailRu,P01,P,1,P01,FALSE,NA,36,71,NA,NA
2020,MailRu,P01a,P,1,P01,TRUE,a,71,71,Access to privacy policies,Coming soon
2020,MailRu,P01b,P,1,P01,TRUE,b,0,NA,Access to algorithmic system development policies,Coming soon
2020,MailRu,P02,P,2,P02,FALSE,NA,0,0,NA,NA
2020,MailRu,P02a,P,2,P02,TRUE,a,0,0,Changes to privacy policies,Coming soon
2020,MailRu,P02b,P,2,P02,TRUE,b,0,NA,Changes to algorithmic system development policies,Coming soon
2020,MailRu,P03,P,3,P03,FALSE,NA,38,67,NA,NA
2020,MailRu,P03a,P,3,P03,TRUE,a,67,67,Collection of user information,Coming soon
2020,MailRu,P03b,P,3,P03,TRUE,b,8,NA,Inference of user information,Coming soon
2020,MailRu,P04,P,4,P04,FALSE,NA,50,50,Sharing of user information,Coming soon
2020,MailRu,P05,P,5,P05,FALSE,NA,35,38,"Purpose for collecting, inferring, and sharing user information",Coming soon
2020,MailRu,P06,P,6,P06,FALSE,NA,20,20,Retention of user informations,Coming soon
2020,MailRu,P07,P,7,P07,FALSE,NA,24,47,Users’ control over their own user information,Coming soon
2020,MailRu,P08,P,8,P08,FALSE,NA,2,0,Users’ access to their own user information,Coming soon
2020,MailRu,P09,P,9,P09,FALSE,NA,13,23,Collection of user information from third parties,Coming soon
2020,MailRu,P10,P,10,P10,FALSE,NA,41,41,NA,NA
2020,MailRu,P10a,P,10,P10,TRUE,a,81,81,Process for responding to government demands for user information,Coming soon
2020,MailRu,P10b,P,10,P10,TRUE,b,0,0,Process for responding to private requests for user information,Coming soon
2020,MailRu,P11,P,11,P11,FALSE,NA,0,0,NA,NA
2020,MailRu,P11a,P,11,P11,TRUE,a,0,0,Data about government requests for user information,Coming soon
2020,MailRu,P11b,P,11,P11,TRUE,b,0,0,Data about private requests for user information,Coming soon
2020,MailRu,P12,P,12,P12,FALSE,NA,33,33,User notification about third-party requests for user information,Coming soon
2020,MailRu,P13,P,13,P13,FALSE,NA,46,46,Security oversight,Coming soon
2020,MailRu,P14,P,14,P14,FALSE,NA,59,59,Addressing security vulnerabilities,Coming soon
2020,MailRu,P15,P,15,P15,FALSE,NA,0,0,Data breaches,Coming soon
2020,MailRu,P16,P,16,P16,FALSE,NA,13,13,Encryption of user communication and private content (digital platforms),Coming soon
2020,MailRu,P17,P,17,P17,FALSE,NA,92,92,Account Security (digital platforms),Coming soon
2020,MailRu,P18,P,18,P18,FALSE,NA,100,100,Inform and educate users about potential risks,Coming soon
2020,Microsoft,G01,G,1,G01,FALSE,NA,83,100,Policy commitment,Coming soon
2020,Microsoft,G02,G,2,G02,FALSE,NA,100,100,Governance and management oversight,Coming soon
2020,Microsoft,G03,G,3,G03,FALSE,NA,100,100,Internal implementation,Coming soon
2020,Microsoft,G04,G,4,G04,FALSE,NA,34,50,NA,NA
2020,Microsoft,G04a,G,4,G04,TRUE,a,100,100,Impact assessment: Governments and regulations,Coming soon
2020,Microsoft,G04b,G,4,G04,TRUE,b,11,50,Impact assessment: Processes for policy enforcement,Coming soon
2020,Microsoft,G04c,G,4,G04,TRUE,c,0,0,Impact assessment: Targeted advertising,Coming soon
2020,Microsoft,G04d,G,4,G04,TRUE,d,25,50,Impact assessment: Algorithmic systems,Coming soon
2020,Microsoft,G04e,G,4,G04,TRUE,e,NA,NA,Impact assessment: Zero-rating,Coming soon
2020,Microsoft,G05,G,5,G05,FALSE,NA,50,NA,Stakeholder engagement and accountability,Coming soon
2020,Microsoft,G06,G,6,G06,FALSE,NA,24,33,NA,NA
2020,Microsoft,G06a,G,6,G06,TRUE,a,33,33,Remedy,Coming soon
2020,Microsoft,G06b,G,6,G06,TRUE,b,14,NA,Process for content moderation appeals,Coming soon
2020,Microsoft,F01,F,1,F01,FALSE,NA,60,92,NA,NA
2020,Microsoft,F01a,F,1,F01,TRUE,a,92,92,Access to terms of service,Coming soon
2020,Microsoft,F01b,F,1,F01,TRUE,b,67,NA,Access to advertising content policies,Coming soon
2020,Microsoft,F01c,F,1,F01,TRUE,c,67,NA,Access to advertising targeting policies,Coming soon
2020,Microsoft,F01d,F,1,F01,TRUE,d,13,NA,Access to algorithmic system use policies,Coming soon
2020,Microsoft,F02,F,2,F02,FALSE,NA,36,60,NA,NA
2020,Microsoft,F02a,F,2,F02,TRUE,a,60,60,Changes to terms of service,Coming soon
2020,Microsoft,F02b,F,2,F02,TRUE,b,25,NA,Changes to advertising content policies,Coming soon
2020,Microsoft,F02c,F,2,F02,TRUE,c,50,NA,Changes to advertising targeting policies,Coming soon
2020,Microsoft,F02d,F,2,F02,TRUE,d,10,NA,Changes to algorithmic system use policies,Coming soon
2020,Microsoft,F03,F,3,F03,FALSE,NA,33,72,NA,NA
2020,Microsoft,F03a,F,3,F03,TRUE,a,54,72,Process for terms of service enforcement,Coming soon
2020,Microsoft,F03b,F,3,F03,TRUE,b,37,NA,Advertising content rules and enforcement,Coming soon
2020,Microsoft,F03c,F,3,F03,TRUE,c,8,NA,Advertising targeting rules and enforcement,Coming soon
2020,Microsoft,F04,F,4,F04,FALSE,NA,19,NA,NA,NA
2020,Microsoft,F04a,F,4,F04,TRUE,a,25,NA,Data about content restrictions to enforce terms of service,Coming soon
2020,Microsoft,F04b,F,4,F04,TRUE,b,20,NA,Data about account restrictions to enforce terms of service,Coming soon
2020,Microsoft,F04c,F,4,F04,TRUE,c,11,NA,Data about advertising content and ad targeting policy enforcement,Coming soon
2020,Microsoft,F05,F,5,F05,FALSE,NA,49,49,NA,NA
2020,Microsoft,F05a,F,5,F05,TRUE,a,57,57,Process for responding to government demands to restrict content or accounts,Coming soon
2020,Microsoft,F05b,F,5,F05,TRUE,b,40,40,Process for responding to private requests for content or account restriction,Coming soon
2020,Microsoft,F06,F,6,F06,FALSE,NA,32,32,Data about government demands to restrict content and accounts,Coming soon
2020,Microsoft,F07,F,7,F07,FALSE,NA,39,39,Data about private requests for content or account restriction,Coming soon
2020,Microsoft,F08,F,8,F08,FALSE,NA,13,13,User notification about content and account restriction,Coming soon
2020,Microsoft,F09,F,9,F09,FALSE,NA,NA,NA,Network management (telecommunications companies),Coming soon
2020,Microsoft,F10,F,10,F10,FALSE,NA,NA,NA,Network shutdown (telecommunications companies),Coming soon
2020,Microsoft,F11,F,11,F11,FALSE,NA,100,100,Identity policy,Coming soon
2020,Microsoft,F12,F,12,F12,FALSE,NA,40,NA,"Algorithmic content curation, recommendation, and/or ranking systems",Coming soon
2020,Microsoft,F13,F,13,F13,FALSE,NA,25,NA,Automated software agents (“bots”),Coming soon
2020,Microsoft,P01,P,1,P01,FALSE,NA,34,67,NA,NA
2020,Microsoft,P01a,P,1,P01,TRUE,a,67,67,Access to privacy policies,Coming soon
2020,Microsoft,P01b,P,1,P01,TRUE,b,0,NA,Access to algorithmic system development policies,Coming soon
2020,Microsoft,P02,P,2,P02,FALSE,NA,25,50,NA,NA
2020,Microsoft,P02a,P,2,P02,TRUE,a,50,50,Changes to privacy policies,Coming soon
2020,Microsoft,P02b,P,2,P02,TRUE,b,0,NA,Changes to algorithmic system development policies,Coming soon
2020,Microsoft,P03,P,3,P03,FALSE,NA,42,50,NA,NA
2020,Microsoft,P03a,P,3,P03,TRUE,a,50,50,Collection of user information,Coming soon
2020,Microsoft,P03b,P,3,P03,TRUE,b,33,NA,Inference of user information,Coming soon
2020,Microsoft,P04,P,4,P04,FALSE,NA,50,50,Sharing of user information,Coming soon
2020,Microsoft,P05,P,5,P05,FALSE,NA,40,50,"Purpose for collecting, inferring, and sharing user information",Coming soon
2020,Microsoft,P06,P,6,P06,FALSE,NA,35,35,Retention of user informations,Coming soon
2020,Microsoft,P07,P,7,P07,FALSE,NA,21,41,Users’ control over their own user information,Coming soon
2020,Microsoft,P08,P,8,P08,FALSE,NA,29,44,Users’ access to their own user information,Coming soon
2020,Microsoft,P09,P,9,P09,FALSE,NA,33,40,Collection of user information from third parties,Coming soon
2020,Microsoft,P10,P,10,P10,FALSE,NA,65,65,NA,NA
2020,Microsoft,P10a,P,10,P10,TRUE,a,100,100,Process for responding to government demands for user information,Coming soon
2020,Microsoft,P10b,P,10,P10,TRUE,b,30,30,Process for responding to private requests for user information,Coming soon
2020,Microsoft,P11,P,11,P11,FALSE,NA,35,35,NA,NA
2020,Microsoft,P11a,P,11,P11,TRUE,a,70,70,Data about government requests for user information,Coming soon
2020,Microsoft,P11b,P,11,P11,TRUE,b,0,0,Data about private requests for user information,Coming soon
2020,Microsoft,P12,P,12,P12,FALSE,NA,67,67,User notification about third-party requests for user information,Coming soon
2020,Microsoft,P13,P,13,P13,FALSE,NA,83,83,Security oversight,Coming soon
2020,Microsoft,P14,P,14,P14,FALSE,NA,83,83,Addressing security vulnerabilities,Coming soon
2020,Microsoft,P15,P,15,P15,FALSE,NA,25,25,Data breaches,Coming soon
2020,Microsoft,P16,P,16,P16,FALSE,NA,63,63,Encryption of user communication and private content (digital platforms),Coming soon
2020,Microsoft,P17,P,17,P17,FALSE,NA,94,94,Account Security (digital platforms),Coming soon
2020,Microsoft,P18,P,18,P18,FALSE,NA,100,100,Inform and educate users about potential risks,Coming soon
2020,MTN,G01,G,1,G01,FALSE,NA,67,100,Policy commitment,Coming soon
2020,MTN,G02,G,2,G02,FALSE,NA,100,100,Governance and management oversight,Coming soon
2020,MTN,G03,G,3,G03,FALSE,NA,100,100,Internal implementation,Coming soon
2020,MTN,G04,G,4,G04,FALSE,NA,5,8,NA,NA
2020,MTN,G04a,G,4,G04,TRUE,a,23,33,Impact assessment: Governments and regulations,Coming soon
2020,MTN,G04b,G,4,G04,TRUE,b,0,0,Impact assessment: Processes for policy enforcement,Coming soon
2020,MTN,G04c,G,4,G04,TRUE,c,0,0,Impact assessment: Targeted advertising,Coming soon
2020,MTN,G04d,G,4,G04,TRUE,d,0,0,Impact assessment: Algorithmic systems,Coming soon
2020,MTN,G04e,G,4,G04,TRUE,e,0,NA,Impact assessment: Zero-rating,Coming soon
2020,MTN,G05,G,5,G05,FALSE,NA,0,0,Stakeholder engagement and accountability,Coming soon
2020,MTN,G06,G,6,G06,FALSE,NA,28,28,NA,NA
2020,MTN,G06a,G,6,G06,TRUE,a,28,28,Remedy,Coming soon
2020,MTN,G06b,G,6,G06,TRUE,b,NA,NA,Process for content moderation appeals,Coming soon
2020,MTN,F01,F,1,F01,FALSE,NA,13,25,NA,NA
2020,MTN,F01a,F,1,F01,TRUE,a,25,25,Access to terms of service,Coming soon
2020,MTN,F01b,F,1,F01,TRUE,b,0,NA,Access to advertising content policies,Coming soon
2020,MTN,F01c,F,1,F01,TRUE,c,25,NA,Access to advertising targeting policies,Coming soon
2020,MTN,F01d,F,1,F01,TRUE,d,0,NA,Access to algorithmic system use policies,Coming soon
2020,MTN,F02,F,2,F02,FALSE,NA,2,7,NA,NA
2020,MTN,F02a,F,2,F02,TRUE,a,7,7,Changes to terms of service,Coming soon
2020,MTN,F02b,F,2,F02,TRUE,b,0,NA,Changes to advertising content policies,Coming soon
2020,MTN,F02c,F,2,F02,TRUE,c,0,NA,Changes to advertising targeting policies,Coming soon
2020,MTN,F02d,F,2,F02,TRUE,d,0,NA,Changes to algorithmic system use policies,Coming soon
2020,MTN,F03,F,3,F03,FALSE,NA,10,31,NA,NA
2020,MTN,F03a,F,3,F03,TRUE,a,20,31,Process for terms of service enforcement,Coming soon
2020,MTN,F03b,F,3,F03,TRUE,b,0,NA,Advertising content rules and enforcement,Coming soon
2020,MTN,F03c,F,3,F03,TRUE,c,10,NA,Advertising targeting rules and enforcement,Coming soon
2020,MTN,F04,F,4,F04,FALSE,NA,0,NA,NA,NA
2020,MTN,F04a,F,4,F04,TRUE,a,0,NA,Data about content restrictions to enforce terms of service,Coming soon
2020,MTN,F04b,F,4,F04,TRUE,b,0,NA,Data about account restrictions to enforce terms of service,Coming soon
2020,MTN,F04c,F,4,F04,TRUE,c,0,NA,Data about advertising content and ad targeting policy enforcement,Coming soon
2020,MTN,F05,F,5,F05,FALSE,NA,43,43,NA,NA
2020,MTN,F05a,F,5,F05,TRUE,a,36,36,Process for responding to government demands to restrict content or accounts,Coming soon
2020,MTN,F05b,F,5,F05,TRUE,b,50,50,Process for responding to private requests for content or account restriction,Coming soon
2020,MTN,F06,F,6,F06,FALSE,NA,0,0,Data about government demands to restrict content and accounts,Coming soon
2020,MTN,F07,F,7,F07,FALSE,NA,0,0,Data about private requests for content or account restriction,Coming soon
2020,MTN,F08,F,8,F08,FALSE,NA,25,25,User notification about content and account restriction,Coming soon
2020,MTN,F09,F,9,F09,FALSE,NA,17,0,Network management (telecommunications companies),Coming soon
2020,MTN,F10,F,10,F10,FALSE,NA,31,31,Network shutdown (telecommunications companies),Coming soon
2020,MTN,F11,F,11,F11,FALSE,NA,0,0,Identity policy,Coming soon
2020,MTN,F12,F,12,F12,FALSE,NA,NA,NA,"Algorithmic content curation, recommendation, and/or ranking systems",Coming soon
2020,MTN,F13,F,13,F13,FALSE,NA,NA,NA,Automated software agents (“bots”),Coming soon
2020,MTN,P01,P,1,P01,FALSE,NA,34,67,NA,NA
